Longitude_(X_Centroid)	Latitude_(Y_Centroid)	ID	LONG	LAT	PROPOVER4	Species_Richness_(228)	Mean_Size	Median_Size	Mean_Size(log)	Median_Size(log)	PC1_Ventral_mean_shape	PC2_Ventral_mean_shape	PC3_Ventral_mean_shape	PC4_Ventral_mean_shape	PC5_Ventral_mean_shape	PC1_Ventral_median_shape	PC2_Ventral_median_shape	PC3_Ventral_median_shape	PC4_Ventral_median_shape	PC5_Ventral_median_shape	PC1_Lateral_mean_shape	PC2_Lateral_mean_shape	PC3_Lateral_mean_shape	PC4_Lateral_mean_shape	PC5_Lateral_mean_shape	PC1_Lateral_median_shape	PC2_Lateral_median_shape	PC3_Lateral_median_shape	PC4_Lateral_median_shape	PC5_Lateral_median_shape	PC1_Mandibula_mean_shape	PC2_Mandibula_mean_shape	PC3_Mandibula_mean_shape	PC4_Mandibula_mean_shape	PC5_Mandibula_mean_shape	PC1_Mandibula_median_shape	PC2_Mandibula_median_shape	PC3_Mandibula_median_shape	PC4_Mandibula_median_shape	PC5_Mandibula_median_shape	Mean_alt	Range_alt	Mean_bio1	Mean_bio2	Mean_bio3	Mean_bio4	Mean_bio5	Mean_bio6	Mean_bio7	Mean_bio8	Mean_bio9	Mean_bio10	Mean_bio11	Mean_bio12	Mean_bio13	Mean_bio14	Mean_bio15	Mean_bio16	Mean_bio17	Mean_bio18	Mean_bio19	Mean_NDVI	Mean_LandCover	Mean_NET_Productivity	Mean_Topography	Mean_AET	pcps.1	pcps.2	pcps.3	pcps.4	pcps.5	Shape_sizecorr_v_PC1	Shape_sizecorr_v_PC2	Shape_sizecorr_v_PC3	Shape_sizecorr_v_PC4	Shape_sizecorr_v_PC5	Shape_sizecorr_l_PC1	Shape_sizecorr_l_PC2	Shape_sizecorr_l_PC3	Shape_sizecorr_l_PC4	Shape_sizecorr_l_PC5	Shape_sizecorr_m_PC1	Shape_sizecorr_m_PC2	Shape_sizecorr_m_PC3	Shape_sizecorr_m_PC4	Shape_sizecorr_m_PC5	Log(Species_Richness_(228))	Shape_Disparity_Ventral	Shape_Redundancy_Ventral	Shape_Disparity_Lateral	Shape_Disparity_Mandible	Mean_Shape_Disparityx3	Regression_Estimated	Regression_Residuals	col225	media	sd	mediana	min	max	range	Disp_Ventral_Average	SIZE_DISPARITY	SES.SIZE.DISPARITY	SES.SHAPE.VENTRAL	mpd	ses.mpd	sesMPD	sesDISPbrown	sesDISPearly	sesDISPornUhl	sesDISPearly_EXP1.5	sesDISPornUhl_alpha10	SES_DISPAR_SHAPE_INTRA	SES_DISPAR_BROWN	SES_DISPAR_EB_sig1	SES.DISPAR.BROWN	SES.DISPAR.EB	DISP_BROWN_MEAN_100	DISP_EB_MEAN_100	SES.DISPAR.OU	SES_dispar_BM	SES_dispar_EB	SES_dispar_OU	RESULTADOS_BM	RESULTADOS_EB	RESULTADOS_OU	Shape_Ventral_Disp	Shape_Mand_Disparity	RESULTADOS_BM_sig0.5	RESULTADOS_EB_sig0.5	RESULTADOS_OU_sig0.5	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_b0.1	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_bneg0.5	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig1	RESULTADOS_EB_sig1_bneg0.1	RESULTADOS_OU_sig1	rao.obs	mean.rao.NULO	sd.rao.NULO	mean.rao.BM	sd.rao.BM	SES_BM	mean.rao.EB	sd.rao.EB	SES_EB	mean.rao.OU	sd.rao.OU	SES_OU	SES_NULO	SES_NULO_BM	SES_NULO_EB	SES_NULO_OU	SES_MPD	MPD_OBS
-43.275	-20.873	3371	-43.28	-20.87	1	25	5.213	5.078	1.616	1.625	0.007	0.004	-0.006	0.004	0.002	0.007	0.007	-0.008	0.001	0.002	0.003	0.007	0.009	-0.009	-0.002	0.006	-0.007	0.003	0.012	-0.005	0	-0.004	-0.006	-0.001	-0.003	0.002	-0.001	0.007	-0.004	0.004	783.25	872	201.778	115.75	62.694	2086.417	285.833	102.528	183.306	219.75	173.583	225.972	172.944	1369.278	268.028	16	78.25	721.194	52.444	566.167	62.417	212.2	9	139.99	84.46	75.07	0.078	0.253	0.136	0.013	-0.059	0.004	-0.01	0.002	0.002	0.002	-0.001	-0.013	0.008	0	0.002	0	-0.004	0.007	-0.002	-0.004	1.398	0.002	0.542	0.004	0.005	0.004	0.003	0.001	0.002297654	0.002745792	5.06E-05	0.00273812	0.002664785	0.002838146	0.000173361	0.002297654	2.268396971	3.995108625	0.511503264	16.23331373	-0.535954353	-21.46056627	0.621430229	0.000323126	0.694726084	0.00876789	0.716352348	2.447721978	-0.057522175	0.042412042	0.358528412	-0.068975289	0.097491859	0.889174299	-0.024591269	-2.461440937	-2.576138582	-3.934425677	0.000948239	0.000755517	3.26E-05	0.002297654	0.005168396	0.003339502	54408979.59	0.000229129	0.001818854	0.018250668	8.04E-05	0.000199477	9.06E-06	9.70E-06	0.000928133	0.000337637	4.92E-05	0.416480578	0.414239089	0.012294041	0.403687392	0.042832423	0.298679939	0.362826392	0.073105406	0.174996437	0.404242639	0.035442399	0.360957099	0.182323244	-0.858277296	-4.181920101	-0.813113378	-1.787461904	16.23331373
-42.275	-20.873	3372	-42.28	-20.87	1	21	4.904	4.87	1.565	1.583	0.007	0.006	-0.007	0.004	0	0.007	0.009	-0.009	0.002	0.001	0.004	0.011	0.009	-0.01	-0.004	0.007	-0.013	0.004	0.015	-0.008	0	-0.007	-0.007	0	-0.004	0.001	-0.004	0.008	-0.007	0.002	634.833	978	204.194	125.889	63.778	2081.972	295.139	99.333	195.806	222.056	176.389	228.25	175.417	1295.917	243.861	18.361	71.972	660.139	67	508.667	79.778	212.8	9	144.61	75.43	80.064	0.073	0.265	0.128	0.019	-0.073	0.002	-0.01	0	0.005	0.001	0.002	-0.014	0.008	-0.003	0.005	0.004	-0.003	0.007	-0.001	-0.004	1.322	0.002	0.548	0.004	0.005	0.004	0.003	0.001	0.002059031	0.002496322	7.03E-05	0.002501717	0.002374122	0.002581782	0.00020766	0.002059031	1.302344231	0.679154403	-0.512762529	16.26129763	-0.45042227	-19.21705293	0.596734817	0.003457248	0.644585172	0.018769086	0.643954126	1.322666185	-0.169635623	0.242075416	0.290825233	0.075456692	0.095345519	0.999254775	-0.169633821	-2.376121871	-2.696559944	-2.933532017	0.000884705	0.000648108	3.86E-05	0.002059031	0.00538437	0.00396919	49625146.97	0.000201275	0.001983011	0.014379091	8.80E-05	0.000229532	7.81E-06	1.10E-05	0.001044277	0.0003296	5.91E-05	0.403651748	0.411099378	0.013079833	0.399105522	0.045518356	0.099876751	0.360642974	0.072720685	0.062516264	0.400525158	0.038071108	0.11941406	-0.56939798	-0.916973182	-3.857572587	-0.808436962	-1.539410271	16.26129763
-41.275	-20.873	3373	-41.28	-20.87	0.946	20	4.961	4.911	1.577	1.591	0.007	0.007	-0.007	0.003	-0.001	0.007	0.008	-0.009	0.002	0	0.002	0.011	0.009	-0.008	-0.004	0.005	-0.012	0.003	0.012	-0.007	0.001	-0.005	-0.006	0.001	-0.005	0.004	-0.003	0.007	-0.006	0.001	455.056	1437	215.639	109.389	62.889	1860.861	299.083	126.944	172.139	231.75	192.444	238.083	190.694	1181.5	203	27.25	58.861	551.694	95.278	399.083	110.861	203.56	9	169.04	68.96	82.411	0.079	0.254	0.123	0.016	-0.06	0.002	-0.01	0	0.004	0	0.003	-0.014	0.006	-0.002	0.005	0.005	-0.003	0.006	-0.002	-0.006	1.301	0.002	0.546	0.004	0.005	0.004	0.003	0.001	0.002059845	0.002514002	7.47E-05	0.00252934	0.002405778	0.002614415	0.000208637	0.002059845	1.299715598	0.53834229	-0.633869547	16.4173599	-0.320583066	-18.11645615	0.612234211	0.003986793	0.651249448	0.016283881	0.658564221	1.355545097	-0.082682793	0.906377366	0.557750702	-0.000634342	0.102128265	0.934343258	-0.154738272	-2.055307163	-2.283482587	-3.119482835	0.000849168	0.000680168	4.00E-05	0.002059845	0.005410115	0.004101736	51939186.15	0.000211137	0.001714641	0.014977789	9.16E-05	0.000238503	8.13E-06	1.14E-05	0.001031943	0.000307293	6.17E-05	0.403702161	0.409894087	0.013435007	0.398965615	0.046321381	0.102254	0.362630726	0.072964178	0.064916054	0.399401798	0.038928505	0.121672961	-0.460880014	-0.813432602	-3.51792601	-0.780966441	-1.308271665	16.4173599
-69.275	-19.873	3434	-69.28	-19.87	1	10	4.453	4.485	1.487	1.501	0.03	0.005	-0.01	-0.003	-0.005	0.029	0.008	-0.006	-0.002	-0.005	0.026	0.011	0.011	0.012	-0.006	0.022	-0.009	0.02	-0.005	-0.002	-0.034	-0.023	0.017	0.002	0.001	-0.034	-0.027	-0.01	-0.001	-0.001	2629.444	3355	106.167	146.444	65.25	2745.944	211.278	-9.806	221.083	138.778	95.889	138.778	67.639	57.611	24.167	0	124.028	54.361	0.056	54	0.056	49.85	12	133.95	167.39	2.616	0.05	0.154	-0.297	-0.023	0.041	0.018	-0.016	-0.005	-0.001	-0.004	-0.015	-0.016	-0.014	0	0.003	-0.024	-0.025	-0.013	-0.002	0.001	1	0.001	0.554	0.002	0.003	0.002	0.002	0	0.001196107	0.001652818	0.000169474	0.001613762	0.00146378	0.001923553	0.000459773	0.001196107	0.277680127	-0.808273627	-2.3224264	14.39272513	-1.106953944	-24.22538276	0.671606589	0.01493723	0.731349988	-0.029090841	0.662989869	-0.910214354	-0.067295119	-0.407515159	-0.375785783	0.112563788	0.069245949	0.849445872	0.066690473	-1.734932623	-2.020443491	-2.206691156	0.000511797	0.001293753	4.93E-05	0.001196107	0.003028512	0.002875552	45487054.83	0.000304254	0.001750022	0.019572683	7.10E-05	5.99E-05	1.13E-05	9.11E-06	0.000773558	0.000220032	2.91E-05	0.349579878	0.389631131	0.020169366	0.366727232	0.057985223	-0.295719389	0.307499692	0.072730649	-0.23576518	0.380350685	0.049335727	-0.347564653	-1.985746734	-1.135578487	-4.07208822	-0.460125803	-2.796472424	14.39272513
-68.275	-19.873	3435	-68.28	-19.87	1	9	4.555	4.495	1.507	1.503	0.028	0.003	-0.014	-0.005	-0.006	0.029	0.008	-0.009	-0.002	-0.006	0.023	0.007	0.014	0.015	-0.008	0.022	-0.002	0.023	-0.008	-0.004	-0.035	-0.019	0.02	0.002	0.001	-0.035	-0.026	-0.012	-0.003	-0.001	3911.222	1197	63.972	174.222	67.361	3027.194	177.167	-79.639	256.806	96.083	29.417	96.111	18.556	158.056	62.111	0	158.389	140.778	0.194	140.389	0.194	47.44	11	53.22	197.2	12.449	0.058	0.175	-0.269	-0.016	0.045	0.019	-0.017	-0.01	0.001	-0.005	-0.015	-0.015	-0.018	-0.003	0.004	-0.026	-0.022	-0.016	0	0.002	0.954	0.001	0.525	0.002	0.003	0.002	0.002	0	0.001480191	0.001988491	0.000224304	0.001949341	0.001675444	0.002315903	0.000640459	0.001480191	0.376902631	-0.649265032	-1.587092436	15.60711475	-0.785330649	-15.65761014	0.672142916	0.020755182	0.702136144	-0.027422758	0.632344657	-0.200991476	-0.115717775	-0.46083855	-0.04150783	0.001574835	0.07689657	0.766364605	-0.142722995	-1.629431853	-1.20661484	-2.285193685	0.000487926	0.001081628	0.000107529	0.001480191	0.00306606	0.00501069	65349515.68	0.000250864	0.00189328	0.019348471	0.000109358	7.17E-05	1.19E-05	8.50E-06	0.000815536	0.000218586	2.06E-05	0.367280768	0.384812119	0.021244608	0.371742583	0.056566461	-0.0788774	0.324405414	0.070620433	-0.063180233	0.375360089	0.052435147	-0.085092074	-0.825214131	-0.615193059	-2.843389926	-0.444914306	-1.543662834	15.60711475
-67.275	-19.873	3436	-67.28	-19.87	1	12	4.561	4.485	1.505	1.501	0.025	0.005	-0.011	-0.005	-0.003	0.025	0.009	-0.007	-0.004	-0.003	0.023	0.007	0.01	0.015	-0.007	0.022	-0.007	0.022	-0.008	-0.003	-0.032	-0.021	0.015	0	0	-0.033	-0.03	-0.009	-0.006	-0.001	3735.139	245	90.139	168.833	64.611	3313.083	201.972	-57.694	259.667	123.278	41.194	123.361	39.25	173.639	60.056	0.028	142.917	143.25	0.583	142.472	0.583	51.36	10	50.22	194.71	16.257	0.071	0.184	-0.222	-0.013	0.042	0.015	-0.015	-0.009	0.001	-0.002	-0.014	-0.012	-0.017	-0.002	0.003	-0.022	-0.022	-0.012	0.001	0.002	1.079	0.002	0.542	0.003	0.004	0.003	0.002	0	0.001574356	0.0020847	0.000164191	0.002035233	0.00191509	0.002424411	0.000509321	0.001574356	0.539887325	-0.558769277	-1.528678869	16.20395416	-0.718325759	-13.0609832	0.618675393	-0.000458911	0.677919216	-0.021958083	0.651467716	-0.208445996	-0.54457244	0.422531123	-0.150298303	-0.242932788	0.076369766	0.729242984	-0.028213067	-2.043143278	-1.894315598	-2.305118134	0.00034504	0.001207431	7.92E-05	0.001574356	0.00354978	0.004106543	62296563.66	0.000283471	0.001572654	0.016688989	9.34E-05	0.000174557	1.00E-05	1.02E-05	0.000751659	0.000220533	2.87E-05	0.377179304	0.396513452	0.01802439	0.387405881	0.049398096	-0.207023722	0.346390074	0.069196587	-0.147790202	0.387481533	0.046376875	-0.220510277	-1.072665888	-0.505291463	-2.780864101	-0.501094262	-1.227580231	16.20395416
-66.275	-19.873	3437	-66.28	-19.87	1	16	4.551	4.564	1.502	1.518	0.02	0.004	-0.005	-0.003	-0.004	0.022	0.006	-0.002	-0.002	-0.003	0.017	0.005	0.005	0.013	-0.007	0.018	-0.009	0.015	-0.007	-0.002	-0.027	-0.016	0.011	0.002	0.001	-0.031	-0.024	-0.007	-0.002	-0.004	4138.5	1084	79.306	169.694	64.139	2956.556	192.639	-69.833	262.472	106.333	35.194	107.806	33.667	203.472	54.889	0.056	117.5	144.5	1.139	118.556	1.139	64.41	7	58.15	203.25	27.167	0.082	0.155	-0.183	-0.02	0.056	0.01	-0.009	-0.005	0	-0.002	-0.009	-0.006	-0.014	-0.002	0.003	-0.018	-0.015	-0.009	-0.001	0.002	1.204	0.002	0.555	0.002	0.004	0.003	0.003	0	0.001630527	0.002182887	0.000171312	0.002157353	0.001946317	0.002596883	0.000650566	0.001630527	0.535447338	-0.659827976	-1.648084463	16.3245864	-0.646847384	-15.87120342	0.582939454	-0.007714527	0.620686748	-0.028921079	0.614650251	-0.19832727	-0.256512231	-0.418861455	-0.169256553	-0.409472149	0.076962321	0.751680239	0.004175538	-2.185228748	-1.867748495	-2.7470785	0.000423588	0.000602603	8.80E-05	0.001630527	0.003565096	0.004103318	51842499.94	0.00027502	0.002107853	0.019486631	8.42E-05	0.000177666	8.99E-06	1.01E-05	0.000720614	0.000564044	4.15E-05	0.383584196	0.405064634	0.015146801	0.396519864	0.04493975	-0.287844686	0.357391983	0.069754708	-0.185445094	0.396381248	0.04088155	-0.316418243	-1.418150144	-0.564130302	-3.147374228	-0.573281817	-1.315422534	16.3245864
-65.275	-19.873	3438	-65.28	-19.87	1	24	4.548	4.554	1.502	1.516	0.019	0.005	-0.005	0.002	0	0.021	0.006	-0.002	0.001	-0.002	0.019	0.01	0.007	0.002	-0.004	0.02	-0.013	0.008	0.005	-0.003	-0.023	-0.012	-0.002	-0.001	-0.001	-0.02	-0.012	0.004	-0.006	0.003	3412.333	1738	122.528	158.75	66.083	2241.444	224.361	-14.389	238.75	142.25	91.417	144.861	88.861	465.861	100.833	0.667	93	278.194	9.25	207.917	11.361	93.04	7	83.21	183.31	40.041	0.084	0.251	-0.039	0.04	-0.037	0.009	-0.009	-0.001	0.005	0.001	-0.009	-0.011	-0.004	-0.003	0.002	-0.013	-0.008	0.003	0.001	0.001	1.38	0.002	0.567	0.003	0.004	0.003	0.003	0	0.001784765	0.002302625	0.000129864	0.002314719	0.002146758	0.002551562	0.000404804	0.001784765	0.52698614	-0.83856185	-1.6622646	15.89611214	-0.759657989	-24.28529505	0.567975929	-0.000314734	0.631582029	-0.000209754	0.642535367	0.239765543	-0.584637452	1.040842737	-0.108046862	-0.087279817	0.084551772	0.868165512	-0.036675052	-2.204957877	-2.651110443	-3.31105831	0.000571237	0.000560938	7.80E-05	0.001784765	0.004012527	0.004143539	76414565.18	0.000272123	0.002418012	0.020449504	7.04E-05	0.000145795	8.85E-06	1.16E-05	0.00082812	0.000409967	4.28E-05	0.391421286	0.414365746	0.01262	0.400047735	0.043965682	-0.196208697	0.357782455	0.07316324	-0.117906877	0.404327341	0.035948333	-0.239967986	-1.818103036	-1.134549234	-4.483620496	-0.795436235	-2.150254884	15.89611214
-64.275	-19.873	3439	-64.28	-19.87	1	28	4.461	4.44	1.48	1.491	0.017	0.002	0.001	0.003	-0.001	0.019	0.005	0.003	0.002	0	0.016	0.008	0.002	0	-0.001	0.018	-0.012	0.004	0.003	-0.003	-0.02	-0.009	-0.005	-0.001	-0.001	-0.016	-0.008	0.006	-0.004	0.002	2147.611	2664	176.028	131.778	63.556	2405.472	265.917	60.028	205.889	199.444	142.278	200.528	141.167	772.056	157.972	4.528	85.194	433.75	27.167	351.5	31.194	206.92	6	178.81	136.24	59.004	0.083	0.265	0.012	0.047	-0.062	0.007	-0.002	0.002	0.004	0	-0.005	-0.005	0	-0.003	0	-0.008	-0.002	0.004	0.002	0.001	1.447	0.002	0.581	0.003	0.004	0.003	0.003	-0.001	0.001664915	0.002224846	9.98E-05	0.002236754	0.002108544	0.002435571	0.000327027	0.001664915	0.613057656	-0.778019864	-2.386809293	15.77067584	-0.82579653	-25.77393234	0.512741443	-0.009638429	0.643361867	0.001223884	0.677927924	-0.242128932	-0.232892639	-0.042116892	-0.492511277	-0.205084019	0.075538295	0.843481409	-0.11138441	-2.466069441	-2.530408006	-3.540283	0.000549129	0.000568896	7.62E-05	0.001664915	0.003773795	0.004092153	107521220.2	0.000264856	0.002191853	0.019676881	6.19E-05	0.000147762	9.99E-06	1.11E-05	0.00094495	0.000375603	4.16E-05	0.382168589	0.416889978	0.011420645	0.40085987	0.044228376	-0.422608353	0.356982238	0.074675712	-0.250299333	0.406020667	0.034794997	-0.537183	-3.040230051	-1.403607917	-5.245565217	-0.951724792	-2.509871342	15.77067584
-63.275	-19.873	3440	-63.28	-19.87	1	21	4.634	4.548	1.512	1.515	0.011	0.001	0.003	0.006	0.001	0.017	0.004	0.006	0.004	0.002	0.01	0.005	0.001	-0.003	0.002	0.014	-0.007	0	0.004	0.001	-0.014	-0.007	-0.008	0	-0.003	-0.012	-0.008	0.01	-0.004	0	894.75	714	223.639	131.306	60.639	2817.667	319.75	104.972	214.778	251.972	189.861	252.611	183.639	775.556	151.194	6.278	82.056	425.861	28.528	351.528	45.278	201.56	4	66.62	90.24	62.826	0.088	0.241	0.074	0.034	-0.057	0.004	0.001	0.004	0.006	0.002	-0.002	-0.002	0.003	-0.005	-0.003	-0.004	0	0.007	0.001	-0.001	1.322	0.002	0.561	0.003	0.004	0.003	0.003	0	0.002010551	0.002560433	0.000129408	0.002562023	0.002349501	0.002760156	0.000410655	0.002010551	0.918194855	0.177389915	-0.556674882	15.84763375	-0.534598264	-21.91022018	0.495972067	-0.012005964	0.624138232	-0.01215829	0.613891251	1.079178776	-0.160711794	0.354377975	-0.357031555	-0.053008799	0.07811458	0.860755919	0.101130173	-2.336898251	-2.367406793	-3.027169936	0.000604676	0.000834822	7.39E-05	0.002010551	0.003633495	0.002548528	119762886.3	0.000310472	0.001690253	0.013567143	5.83E-05	0.00017307	9.41E-06	1.11E-05	0.001207213	0.000419537	3.76E-05	0.389690781	0.411431101	0.013110773	0.394633328	0.046453468	-0.106397811	0.352964008	0.074762312	-0.066110145	0.398766663	0.040393496	-0.122359979	-1.658202731	-1.281219071	-4.459469421	-0.965956594	-2.005431908	15.84763375
-62.275	-19.873	3441	-62.28	-19.87	1	13	4.588	4.548	1.503	1.515	0.002	-0.005	0.012	0.007	-0.001	0.014	-0.002	0.014	0.007	0.001	0.006	-0.002	-0.003	-0.002	0.002	0.013	-0.003	-0.005	-0.001	0.002	-0.014	-0.005	0	0.008	0	-0.017	-0.008	0.005	0.008	0.002	422.139	165	244.333	131.111	61.083	2858.389	342.444	129.333	213.111	273.806	221.806	273.833	204.111	521.778	85.583	4.056	65.417	240.167	24.472	228.056	49.25	186.83	4	25.92	63.48	53.959	0.104	0.124	-0.031	-0.004	0.057	-0.001	0.013	0.007	0.006	-0.001	-0.001	0.007	0.002	-0.008	-0.003	-0.005	0.002	-0.004	-0.006	-0.003	1.114	0.002	0.549	0.002	0.003	0.002	0.002	0	0.001812149	0.002316754	0.000154078	0.002286015	0.002151185	0.002664912	0.000513727	0.001812149	0.908106115	-0.135139448	-0.877015488	16.22652689	-0.308691428	-14.79906352	0.409684517	-0.021185254	0.47401509	-0.011907239	0.475154378	0.439470535	0.038999772	0.115732401	-0.464729836	-0.147053549	0.071050913	0.737791025	-0.243613423	-1.837846087	-1.63450864	-3.005951081	0.000485148	0.000663186	6.83E-05	0.001812149	0.003243838	0.001136629	128065861	0.000306914	0.001849978	0.014967249	6.15E-05	0.000135777	9.96E-06	1.18E-05	0.001431186	0.00037706	6.06E-05	0.372268638	0.398372387	0.017125153	0.385632457	0.052334815	-0.255352359	0.349006045	0.078352172	-0.17056092	0.386265451	0.047206076	-0.283095306	-1.524292829	-0.743930854	-2.882680229	-0.706968024	-1.243177575	16.22652689
-61.275	-19.873	3442	-61.28	-19.87	1	15	4.724	4.644	1.531	1.535	0.002	-0.006	0.013	0.008	0	0.006	-0.002	0.014	0.008	0.001	0.004	-0.004	-0.006	-0.002	0.004	0.009	-0.002	-0.007	-0.003	0.002	-0.014	-0.002	0.001	0.007	0.001	-0.012	-0.005	0.003	0.008	0.006	298.389	151	246.556	130.806	61.333	2916.167	344.25	133.083	211.167	273.833	213.111	276.417	204.167	505.111	80.167	6.056	58.639	213.194	31.167	198.889	53.667	196.44	4	8.967	52.43	59.166	0.11	0.063	-0.024	0.003	0.079	-0.001	0.014	0.008	0.005	-0.001	0	0.01	0.002	-0.006	-0.004	-0.006	0.003	-0.005	-0.006	-0.003	1.176	0.002	0.561	0.002	0.003	0.002	0.002	0	0.001659312	0.002185183	0.000178321	0.002133799	0.001991387	0.002548242	0.000556855	0.001659312	0.939774152	0.002336772	-1.514066784	16.18436034	-0.345038841	-17.8481648	0.386055662	-0.013873204	0.405498291	-0.015095647	0.363763782	-0.065449229	0.052241982	-0.834302499	-0.212615133	-0.424495	0.080638723	0.704788675	0.147344558	-2.139169057	-2.129754991	-2.543529864	0.000633871	0.000665948	6.62E-05	0.001659312	0.002858628	0.001452479	92280147.96	0.000350705	0.001891086	0.020150442	5.82E-05	9.65E-05	1.00E-05	1.12E-05	0.001263226	0.000330775	5.66E-05	0.369810083	0.402452048	0.016084794	0.393644743	0.049068931	-0.485738303	0.3536759	0.077471533	-0.307657001	0.393958349	0.043085185	-0.553198497	-2.029367893	-0.54755476	-3.032438437	-0.528057722	-1.450249733	16.18436034
-60.275	-19.873	3443	-60.28	-19.87	1	12	4.671	4.659	1.525	1.539	0.002	-0.003	0.014	0.007	0.002	0.002	0.001	0.013	0.005	0.002	0.005	-0.002	-0.007	-0.004	0.002	0.007	-0.001	-0.009	-0.003	0.002	-0.011	-0.006	0.001	0.006	-0.002	-0.009	-0.005	0.004	0.008	0.004	194.389	124	248.694	131.306	62.639	2810.833	344.528	136.694	207.833	271.139	211.306	277.972	207.972	685.333	101.667	10.444	56.806	285.389	47.25	263.611	68.083	206.2	5	9	42.3	75.199	0.11	0.035	-0.027	0	0.084	-0.002	0.012	0.01	0	0.001	-0.001	0.008	0.004	-0.002	-0.002	-0.005	-0.002	-0.003	-0.006	-0.006	1.079	0.001	0.562	0.002	0.002	0.002	0.002	0	0.001378723	0.00196836	0.000179359	0.001917212	0.001704082	0.002285494	0.000581412	0.001378723	0.699966332	-0.310375413	-2.301534514	16.33512673	-0.149590165	-15.47030268	0.573363988	-0.007392308	0.662532005	-0.000432904	0.667899226	-0.623733867	0.064354851	-0.164908217	-0.307397339	-0.171007471	0.071965582	0.769697945	0.00522315	-2.072532122	-2.10756503	-2.172032253	0.000629084	0.000675875	4.86E-05	0.001378723	0.002381963	0.00142766	94576790.38	0.00033346	0.001811677	0.020667704	6.69E-05	8.74E-05	1.21E-05	1.18E-05	0.001435177	0.000244717	4.39E-05	0.351828057	0.395221359	0.018205582	0.387376724	0.051978916	-0.683905509	0.349723363	0.076600306	-0.464079961	0.386436963	0.047729298	-0.744797609	-2.383516346	-0.430891749	-2.499123404	-0.482511095	-1.104879037	16.33512673
-59.275	-19.873	3444	-59.28	-19.87	1	12	4.81	4.82	1.555	1.573	0.002	-0.004	0.013	0.007	0.001	0.001	0	0.012	0.006	0.001	0.002	-0.005	-0.005	-0.003	0.007	0.006	0.001	-0.009	-0.002	0.005	-0.01	-0.004	0.002	0.006	-0.001	-0.009	-0.005	0.003	0.008	0.004	144.056	179	248.778	130.417	63.833	2631.917	342.528	139.806	202.722	271.333	214.389	276.583	210.861	901.639	136	16.222	57.194	379.833	64.639	343.833	81.333	216.76	7	3	35.84	83.347	0.11	0.03	-0.023	-0.008	0.09	0.001	0.01	0.011	-0.001	0	-0.002	0.008	0.004	-0.003	-0.006	-0.007	-0.003	-0.003	-0.006	-0.004	1.079	0.001	0.572	0.002	0.003	0.002	0.002	0	0.001282483	0.001788902	0.000104028	0.001772039	0.001674165	0.001988861	0.000314696	0.001282483	0.657105274	-0.375133538	-2.453599439	16.27735436	-0.098764943	-16.68064578	0.617327761	-0.007787644	0.726384051	-0.001787895	0.692642537	-1.097820568	0.335353673	-0.688668558	-0.07624292	-0.258338652	0.07782457	0.740166919	-0.060064188	-1.883389429	-1.493473692	-2.540080413	0.000601519	0.000726446	3.96E-05	0.001282483	0.002523612	0.001857218	105873919.8	0.00025314	0.001694888	0.020917311	7.43E-05	0.000114406	9.09E-06	1.17E-05	0.001363549	0.000350381	3.72E-05	0.342873933	0.395118299	0.018513906	0.386332904	0.052611057	-0.826042526	0.348899255	0.076771895	-0.566079168	0.386700473	0.04771934	-0.910720276	-2.821898691	-0.474529547	-2.496450245	-0.45467589	-1.156038116	16.27735436
-58.275	-19.873	3445	-58.28	-19.87	1	14	5.006	5.04	1.591	1.617	-0.004	0.002	0.01	0.004	0	-0.007	0.002	0.008	0.004	-0.001	-0.006	0.001	0	-0.004	0.004	-0.008	0.001	-0.006	0.003	0.006	0.001	0.002	0	0.002	0.002	0.003	0.002	0.001	0.007	0.004	93.722	84	256.139	122.611	63.611	2509	345.278	154.25	191.028	282.111	221.944	282.556	220.083	978.944	148.361	22.472	52.111	407.667	85.75	388.806	110.972	209.75	7	15.256	29	83.727	0.114	-0.056	0.008	0.012	0.08	-0.005	0.004	0.009	-0.004	-0.001	0.005	0	0.004	-0.002	-0.002	0	0.001	0	-0.004	-0.002	1.146	0.001	0.582	0.002	0.002	0.002	0.002	-0.001	0.001356393	0.001888298	0.000123691	0.001875951	0.001717491	0.002111064	0.000393573	0.001356393	0.947652976	0.073006029	-2.208154249	15.90364898	-0.129633092	-20.54495512	0.54251414	-0.001602409	0.620808018	-0.006817902	0.598284367	-0.872720558	0.065540265	-0.548347075	-0.217791763	-0.196397658	0.08082324	0.768345165	0.009211792	-1.951939681	-1.906207697	-2.395256838	0.000557913	0.001019771	3.67E-05	0.001356393	0.002454104	0.002925058	97224029.18	0.000188535	0.002249411	0.018467445	0.00013177	0.000144931	1.09E-05	8.54E-06	0.0011862	0.000423926	5.11E-05	0.344984936	0.400457665	0.017317643	0.387997327	0.049154864	-0.87503834	0.343438628	0.07421786	-0.57954232	0.390368926	0.044764904	-0.960850727	-3.203249434	-0.719516996	-3.292540379	-0.582569976	-1.609452269	15.90364898
